Price,Close,High,Low,Open,Volume
Ticker,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS
Date,,,,,
2019-04-30,630.3262329101562,631.9554646666654,618.5596933803439,631.9554646666654,22348580
2019-05-02,635.8701782226562,639.8753152173255,625.4838782208363,629.9642204180019,18992003
2019-05-03,637.58984375,641.5045315480164,634.7839882044445,637.1825509092284,14240262
2019-05-06,626.7510986328125,634.8519429095765,623.673653901187,632.6796538602944,15832114
2019-05-07,608.0150756835938,631.321943027743,606.5216080986734,631.2314335026111,19417647
2019-05-08,588.0797729492188,606.4310925598036,584.7987120653581,606.4310925598036,31958919
2019-05-09,568.61962890625,583.2599358297192,566.4925948630743,583.2599358297192,42670173
2019-05-10,566.2210693359375,578.2365399430435,563.4378110777405,572.4890043939445,24557430
2019-05-13,557.5772094726562,570.5882857077264,555.5180271952318,564.7503006371127,17603659
2019-05-14,570.429931640625,574.45772630445,557.3282852926785,559.591083815921,28438234
2019-05-15,568.8233032226562,578.3723602237109,565.9721927612293,576.1095616755439,24419559
2019-05-16,572.6474609375,575.6117384079201,569.3664001406614,570.2036434277451,14451308
2019-05-17,573.5751953125,577.897115471527,566.6057206743185,573.39417627465,17276949
2019-05-20,600.0499267578125,605.3901693869545,589.9125590080805,594.4834707621094,26979100
2019-05-21,606.340576171875,618.6502338498642,601.928146285033,602.9011538696597,30343560
2019-05-22,606.612060546875,615.3464705812476,604.2134979363194,608.9880259883956,24689918
2019-05-23,603.6705322265625,629.9642758269171,599.6427372869157,620.9130811141251,38766006
2019-05-24,605.0054931640625,612.6763862536295,595.7958778546293,610.0515498222614,22269265
2019-05-27,593.1484375,605.2997340721404,591.4966084437692,605.118715020512,16076686
2019-05-28,599.0769653320312,604.0777674554074,594.3703493642329,597.2893720687474,42594251
2019-05-29,594.234619140625,603.3989806269855,590.2068243545648,597.8324634639457,15558515
2019-05-30,601.7923583984375,607.3362175282192,595.68278456066,595.68278456066,23494381
2019-05-31,601.973388671875,607.290974101744,597.4703889341488,605.4807232545186,25724066
2019-06-03,615.5728149414062,618.7633660850684,597.9229151282138,604.1682531383763,18556942
2019-06-04,611.7034301757812,621.9313086288229,610.096855892696,614.3282668279087,15442761
2019-06-06,600.7062377929688,616.3422118729554,597.8777244187247,616.3422118729554,16764835
2019-06-07,595.0718383789062,600.6609524872287,590.8630247095339,600.0726405864165,14722419
2019-06-10,596.9951171875,600.547706134797,592.8994711726447,597.7871056211401,11768468
2019-06-11,601.520751953125,603.9419721640891,596.4747557482323,598.2170941612178,11492074
2019-06-12,602.8784790039062,605.7069921535286,599.6426730115103,604.0325056018852,10297599
2019-06-13,600.660888671875,604.0324586833068,592.2432622274347,601.9054246938002,15686169
2019-06-14,596.2711181640625,599.6426885246075,592.582764473165,598.2397304985178,14942768
2019-06-17,580.318359375,597.3798877493525,578.5986180251246,597.3798877493525,14908257
2019-06-18,579.7300415039062,582.8753380126341,574.3445437032465,578.7796311060291,16797371
2019-06-19,578.078125,589.233755335311,571.4028970384915,582.4001055081701,14492763
2019-06-20,586.8577880859375,588.3286583701548,578.3723093812971,579.2774045529031,10748848
2019-06-21,579.0512084960938,586.5184863452589,577.2636150820731,586.4958287528078,23236832
2019-06-24,571.3123779296875,577.6708224734222,568.9138153376603,575.7248074609779,11267228
2019-06-25,586.4505615234375,587.423569152976,567.624036044625,569.7284731867528,14966899
2019-06-26,585.6812133789062,590.4104870969396,582.1512210737387,584.255658154202,11593027
2019-06-27,576.6300048828125,586.9257349564909,575.2043892733218,585.2286511997892,24905533
2019-06-28,567.1035766601562,580.5672601706373,565.0896492578238,577.9650209023348,18942165
2019-07-01,574.2314453125,575.9511262492723,564.0940766366308,569.3437498104203,13478857
2019-07-02,578.5986328125,579.7300622943119,571.7197276574343,576.539510910324,10146746
2019-07-03,580.4315185546875,582.219172418295,577.0373507295611,580.5899404437056,8806492
2019-07-04,581.0877075195312,584.2556617452285,579.2774565934534,579.9110836907391,9351405
2019-07-05,571.7422485351562,584.0293076357834,570.226183984837,581.5854299484203,10926753
2019-07-08,566.62841796875,573.8920188422902,564.8860793972359,569.3211669758127,14009219
2019-07-09,579.3226928710938,580.861415172199,563.6641225535557,565.2254420251409,17535754
2019-07-10,578.7569580078125,583.5088281130694,574.1634493345986,579.3000150666456,12018196
2019-07-11,579.9788818359375,583.7125504585603,578.96061956072,582.4453568017552,8608376
2019-07-12,579.5037841796875,588.3287044753769,578.3949518772173,580.6351532328563,15692436
2019-07-15,577.5125122070312,583.5767711513033,574.9102727634751,581.5402464424754,10659498
2019-07-16,585.1607666015625,586.0206675261899,577.9424203702314,579.2548689287443,10070773
2019-07-17,580.1146850585938,586.9709928947367,579.2774417609613,585.7490539143428,9482233
2019-07-18,571.0634765625,582.1738525364639,569.3211380794198,580.182582661412,11942908
2019-07-19,565.2481689453125,576.0869574736586,562.3969977994062,573.9373258427901,16336536
2019-07-22,579.5037841796875,581.3139746647576,555.4275256853374,566.1532064105935,29092589
2019-07-23,576.3585205078125,585.5680765975826,570.4073074773117,581.5402816977148,20316348
2019-07-24,569.8189697265625,578.7343996520102,567.3072397684393,576.3358368106647,15189179
2019-07-25,557.3282470703125,574.3219226304535,555.2917224970378,572.0364666727994,21805071
2019-07-26,549.3179321289062,562.306410921832,547.5981908086087,557.3282664232917,20387504
2019-07-29,548.0281372070312,553.0289392591208,545.3806431052943,550.7208860689626,17626045
2019-07-30,534.4287109375,552.1238666808335,532.1885700059546,549.3858629465064,20853117
2019-07-31,527.7987060546875,536.2841849082417,526.0563071884106,532.0980290357426,21229950
2019-08-01,534.1346435546875,537.732488161051,520.6030452818615,526.5089434251469,22628222
2019-08-02,535.9900512695312,542.2806446995503,525.9205944311935,532.0754235697892,23766807
2019-08-05,517.43505859375,528.138080963893,510.4882416322715,528.138080963893,30399133
2019-08-06,510.6240539550781,520.2636206082833,507.7729434560782,513.5430768089326,29067994
2019-08-07,502.0706481933594,515.2628040208165,499.2195075628567,509.8094541604208,25349369
2019-08-08,521.5081176757812,524.0650418123033,495.6895219800844,501.59541917927675,31198568
2019-08-09,525.9205322265625,531.9848511202694,521.4854450574798,525.8074255405437,21970009
2019-08-13,576.9015502929688,589.5958435033344,554.839219130767,558.0750252844135,104827144
2019-08-14,583.0111083984375,590.3425609919581,579.4358614141833,590.1389447761682,31688983
2019-08-16,578.3723754882812,584.6177141469093,576.1095768803939,584.3461855643923,21977767
2019-08-19,584.979736328125,586.8804967742326,579.2774549898023,579.7526602063901,16317602
2019-08-20,577.4446411132812,584.9797709902925,575.928576268888,583.7126375646343,14969299
2019-08-21,575.1817626953125,578.6664999732768,573.1678957128794,577.308796785186,10677848
2019-08-22,564.2298583984375,575.2044102917674,560.6772688807511,575.1818131204416,14031953
2019-08-23,577.3992919921875,581.0876453837942,555.0654346020607,560.7224605886174,21307915
2019-08-26,573.3037109375,585.6133085611365,569.7737185869072,585.6133085611365,19202504
2019-08-27,576.94677734375,581.540226153666,570.7692910797126,581.540226153666,28401906
2019-08-28,571.7197265625,579.7300611840365,568.4386656598705,576.4490002814069,11605488
2019-08-29,561.967041015625,570.3394135519709,559.0480182762249,568.6196721992728,18890222
2019-08-30,565.0443725585938,567.6918664830165,552.5763546487336,563.6640722549871,24735240
2019-09-03,545.968994140625,562.5327190885067,543.0725687605243,562.1932781901504,18730619
2019-09-04,543.5930786132812,545.448584299616,536.7594282018249,543.3215500377557,32949395
2019-09-05,542.4390869140625,549.0464639383861,540.0405239221041,546.1500985258839,22995486
2019-09-06,553.2552490234375,556.1969294677772,540.9229937574877,544.4303285309072,23186819
2019-09-09,553.1195068359375,558.0071422904357,549.0238599780913,552.4180277691745,11747929
2019-09-11,558.6407470703125,561.1750742260595,553.2552489966362,553.2552489966362,12127900
2019-09-12,547.7566528320312,561.3786992708646,545.6522761031136,558.9122844311864,11880005
2019-09-13,554.658203125,555.9705912465413,546.1953207982227,548.5033741218671,12947715
2019-09-16,547.9376831054688,551.7165465942643,536.7820512779217,538.0944998765436,20547730
2019-09-17,541.9186401367188,548.0508724831509,540.1310466455268,548.0508724831509,15640772
2019-09-18,545.6522827148438,550.4494085810375,541.8055069009116,545.3128417717701,14933909
2019-09-19,533.5914916992188,547.4624696245121,530.6951263771898,546.6252262787175,13766222
2019-09-20,567.6692504882812,574.7065772136772,531.4418177905156,537.6192436465614,48165560
2019-09-23,560.8130493164062,579.730084533708,558.9122887998117,576.630042555723,21610844
2019-09-24,578.6890869140625,587.7855349788424,562.4195482150828,562.804243869294,34958974
2019-09-25,579.0737915039062,586.065863213486,574.2314114689588,581.0876584818193,18192270
2019-09-26,586.8804931640625,587.7855884089063,580.8614285251218,584.7082041561943,18350457
2019-09-27,592.42431640625,595.1170652255619,581.0876668456449,584.9344422417705,19058663
2019-09-30,602.9237670898438,604.5077442084225,590.8403828982259,592.8543104736176,25263770
2019-10-01,590.5462036132812,607.3362024554606,585.2964703425617,605.0734040998756,17920384
2019-10-03,593.3294677734375,594.9812966926999,579.8657841933901,581.9928182938954,13524851
2019-10-04,591.994384765625,601.2719128542371,590.071027216652,597.3346278142214,14992253
2019-10-07,592.8995361328125,597.7419163562264,589.0980154029261,591.9943805008085,10061584
2019-10-09,599.529541015625,601.8829095299708,584.9344872298262,592.2660005101279,17588647
2019-10-10,616.7269287109375,619.5553817618646,597.832490142019,599.6427411803807,35006390
2019-10-11,612.1333618164062,618.016662036739,604.8697611685063,617.1567611531699,16597126
2019-10-14,614.5772094726562,617.722506162546,611.3414032558738,617.722506162546,13394275
2019-10-15,617.3604125976562,620.0079066518123,612.902667748015,616.6136788577477,9672791
2019-10-16,621.0714721679688,624.3751302808074,617.1567841254484,619.9627002664965,19403660
2019-10-17,632.000732421875,633.1321618489008,620.9130140541777,622.2707172825604,16038940
2019-10-18,640.984130859375,646.211207183149,632.9964534948987,635.3950164214427,28121951
2019-10-22,639.988525390625,650.2615985503369,635.1008295937522,644.8987579392406,27786502
2019-10-23,630.145263671875,645.3286897824332,625.959107471666,640.9615145305554,18446160
2019-10-24,650.08056640625,652.3207678205819,627.4978353109057,634.037299660162,22642488
2019-10-25,647.7046508789062,652.3433546754361,638.6760538497629,652.1849932164695,13539957
2019-10-27,649.0848999023438,653.9499375465025,647.1614820140658,652.1396867658686,3014841
2019-10-29,663.9288940429688,669.7895364757682,652.6374991844771,654.1762214347925,25768505
2019-10-30,669.3822631835938,671.8487382900636,660.8741264290825,669.7895560328592,16341366
2019-10-31,662.70703125,674.1568492930766,661.507749769828,671.599864445433,19463741
2019-11-01,659.3353881835938,661.5529318406351,652.1397000932532,658.4755477448341,13904301
2019-11-04,659.6748657226562,665.7165275600138,653.9952419848792,663.408474254945,14063434
2019-11-05,654.9908447265625,664.7887726571553,652.1397342809687,662.1413388520655,12685356
2019-11-06,649.3790893554688,654.6061655846887,646.4827240743504,652.9090817451481,14625505
2019-11-07,660.1047973632812,662.0960068542249,648.1571778961682,649.4243716288287,14084039
2019-11-08,654.17626953125,660.5799695513606,652.2755090635217,655.760246657731,12019353
2019-11-11,646.1659545898438,653.610574808095,643.7899888273289,651.2798638100019,11357841
2019-11-13,666.3048095703125,667.9340413655536,647.1615021318919,647.1615021318919,25225749
2019-11-14,661.9828491210938,670.513582412449,658.8375528327725,667.979255562772,14258133
2019-11-15,665.6486206054688,672.8669660900543,662.1638833445603,663.2953127324714,15691605
2019-11-18,660.3762817382812,672.5048590181473,658.6565405091266,666.463197757279,14076051
2019-11-19,683.253173828125,685.5838844251989,663.0010962415693,663.9061913742761,30176255
2019-11-20,700.4052124023438,711.6060970200289,698.3913455149158,703.7541852455336,43538120
2019-11-21,695.8570556640625,704.1841737602064,691.7614089708017,699.2060289758682,14897371
2019-11-22,699.884765625,710.2936619840422,695.8569713543117,697.8934958684772,22352865
2019-11-25,706.6958618164062,708.1666717408584,701.921333539281,701.9892458900629,15146156
2019-11-26,706.1076049804688,713.3938032402376,704.1841868814117,709.6601945824149,35330983
2019-11-27,710.4521484375,713.0091331071482,704.2294072250297,705.9718061830475,9642739
2019-11-28,715.1814575195312,716.9237961436163,707.7820921348318,711.7193170229921,13747479
2019-11-29,701.9893188476562,715.9281490335819,700.4958511776474,715.9281490335819,18559594
2019-12-02,717.9873046875,730.6363433847116,713.68798131872,724.0968790147525,31225364
2019-12-03,714.5477294921875,721.3813791517027,711.6966193426482,720.8157248917216,12990426
2019-12-04,702.6907348632812,713.9142177131903,694.114685746876,711.8776930441925,20987607
2019-12-05,701.8534545898438,714.9324423752362,698.7534129886162,712.3302031196957,19942460
2019-12-06,703.6863403320312,709.6148953007984,697.4410020353536,702.8264998705596,13085234
2019-12-09,711.6966552734375,713.8689441685277,699.8848004199995,704.2520358002463,12642677
2019-12-10,706.8768920898438,712.1492228155927,703.3468998788773,711.4477438074912,10173333
2019-12-11,707.0806274414062,712.5565748369789,701.7403839203407,704.0031825864879,12364641
2019-12-12,709.7054443359375,712.2624291125104,704.47836808379,710.6331972008779,10326606
2019-12-13,716.3580322265625,719.5712410904918,711.6061614922505,715.0455837404063,12668303
2019-12-16,708.9813232421875,721.3361750377607,707.9630609143993,720.4763345828414,11892718
2019-12-17,707.21630859375,714.5930156688987,703.980502652153,709.0491565675778,20324601
2019-12-18,713.16748046875,715.0455832546797,706.8995450386392,707.3520926472678,14742077
2019-12-19,728.5997924804688,730.8399938215562,711.3346476894368,712.19448816426,20507816
2019-12-20,723.6895751953125,732.0392903974252,722.331871891937,730.8852637366415,21271510
2019-12-23,711.1536865234375,713.9368848128023,704.9988571525029,706.0397167593735,25107772
2019-12-24,699.8622436523438,711.4477649548958,698.0745899030225,710.0222097258597,18048449
2019-12-26,685.8102416992188,702.8038580363686,683.4342760562585,697.6899490735339,29761019
2019-12-27,698.0067749023438,699.7491135611068,688.4803749998395,691.059957019371,17677571
2019-12-30,698.843994140625,700.405313685896,691.5351383907393,699.6359827091561,17123749
2019-12-31,685.1992797851562,698.6177096411727,682.4839336061741,697.848318255953,22203005
2020-01-01,683.185302734375,691.105127304709,681.3298576002926,686.9868233617544,14004468
2020-01-02,694.816162109375,697.3731467312219,684.2715007158502,684.2715007158502,17710316
2020-01-03,695.6533813476562,697.6899059385007,689.2496214292491,693.7752182044057,20984698
2020-01-06,679.5195922851562,691.4671506041705,677.9356153208885,687.8919642702655,24519177
2020-01-07,689.9737548828125,694.4540968783872,684.95029535729,687.4393675303604,16683622
2020-01-08,684.7919311523438,694.4314364918049,683.3663760349805,685.6291744032254,16047902
2020-01-09,700.5636596679688,701.4687548366627,692.9832761593232,696.3095915346307,14982742
2020-01-10,700.4052124023438,705.0665731925445,696.7847110183931,702.3285697761847,12478359
2020-01-13,698.61767578125,705.4060711098139,696.2191130570386,699.2286452574762,18282382
2020-01-14,692.1461181640625,701.4688412307655,688.7292928510634,696.9432439894391,15816535
2020-01-15,689.6343383789062,696.8979389490881,687.1000113570269,695.0650909288544,15817859
2020-01-16,695.9927368164062,698.4592117425117,691.5123949616343,691.9650029590733,12847975
2020-01-17,715.4982299804688,717.2858233413527,702.9170432587034,703.0528075486346,29463471
2020-01-20,693.4811401367188,728.1699124938837,690.7883911401732,728.1699124938837,32545850
2020-01-21,694.1826171875,699.5907123362925,688.7971192097497,691.7840543638779,18922720
2020-01-22,693.9336547851562,699.9979739269197,692.9153924681447,698.7534378083767,10322817
2020-01-23,690.9920654296875,697.8257157981396,688.2088069177005,695.3592406222723,11247739
2020-01-24,688.5934448242188,695.2913303437109,687.2357416488229,691.0598593728741,14628445
2020-01-27,681.8050537109375,689.9058979288254,681.1035746777868,685.5839774533472,13387750
2020-01-28,666.0559692382812,683.366429466028,662.3676154642882,682.7328023708054,24532236
2020-01-29,669.7217407226562,676.3064598631123,662.5712464080318,667.0968435989297,24746565
2020-01-30,653.38427734375,669.6538177165395,651.6871935292164,669.3370343770493,22402689
2020-01-31,638.8570556640625,657.6835801785621,636.8431885727197,657.5704130650016,34750310
2020-02-03,627.0225830078125,633.5621072863122,616.8626175159051,619.962659200415,30712290
2020-02-04,645.5323486328125,648.2929495149162,632.5891242737782,633.5847290305151,25383901
2020-02-05,655.5338745117188,657.4798896299412,647.297326854888,649.3790458341241,18472100
2020-02-06,659.7427368164062,663.9062959229863,651.7324623698246,658.0683105572182,15538577
2020-02-07,648.8134155273438,657.2762977194011,646.3921951250911,656.6653282210461,12209212
2020-02-10,649.6958618164062,654.1762037468467,638.3139577462479,646.2563793311089,15142476
2020-02-11,657.4573364257812,663.5442531596766,653.9725988000662,655.036115951134,13999816
2020-02-12,665.3997192382812,667.4589014826917,658.4755595830648,658.996019541791,13533565
2020-02-13,667.14208984375,668.7713217293383,661.9150136751605,668.7713217293383,13565659
2020-02-14,673.2290649414062,679.4970006388015,657.6156884159818,668.5450459417544,21227841
2020-02-17,668.99755859375,681.6239992742458,667.2099653467748,673.862596390223,13149130
2020-02-18,664.0872802734375,667.9340558326556,659.5616832932664,667.9340558326556,11127161
2020-02-19,680.5604858398438,681.7597672076964,667.5720070063554,669.4953645449142,14084409
2020-02-20,672.4822998046875,682.461246426509,671.5092922398693,677.4831019108294,16892268
2020-02-24,653.9273071289062,668.4318507258174,651.4834896205884,665.1507899309083,21370214
2020-02-25,641.0067749023438,656.8463650036775,638.1103492098094,656.8463650036775,27745062
2020-02-26,629.9642333984375,639.1738493791363,627.8598567501507,638.1103322594043,29362748
2020-02-27,627.3619995117188,630.77882438271,619.5552818390663,628.1539275692966,25054993
2020-02-28,601.2945556640625,614.1246740886315,599.6427265551973,613.1742636170543,39315769
2020-03-02,595.6375122070312,619.5552864832578,588.8264595829512,613.2646937919702,29500495
2020-03-03,607.7208862304688,612.721688517574,598.2849963953954,601.7697339346175,27398798
2020-03-04,606.2952880859375,612.6763903822266,591.9038517448892,611.8618047181111,22105261
2020-03-05,593.374755859375,614.5545885356797,591.0440450016506,611.9523491077773,30510390
2020-03-06,575.204345703125,582.9658085593328,561.6728105952476,574.7517981249828,33734039
2020-03-09,504.2203369140625,561.6276368261543,495.55380786194434,561.1976863548001,88187018
2020-03-11,522.0512084960938,533.3199465048671,501.437059892487,501.437059892487,59578576
2020-03-12,481.07183837890625,498.2691314053679,474.60022611284563,491.0281881806316,55970485
2020-03-13,500.21514892578125,515.9189744498312,426.49305633907824,451.65539911361947,73297403
2020-03-16,459.66571044921875,488.6295726445192,454.82330005821166,479.96304438703646,38482258
2020-03-17,456.1809997558594,479.7141394956574,454.00871086326634,473.94397635524956,45445979
2020-03-18,438.30487060546875,468.80745584474573,434.9106728743156,464.01030009169057,44730415
2020-03-19,415.3147888183594,437.6260206592873,403.77449231993165,416.400933304913,61404010
2020-03-20,460.6839599609375,468.35485307092557,420.88125149478145,425.1805744338989,63360475
2020-03-23,400.08612060546875,429.9324803656776,396.2845999686957,414.6359185097459,40670949
2020-03-24,426.9455871582031,438.9836858167392,405.40371686078475,420.881267963171,45734887
2020-03-25,489.7835998535156,521.1460247984813,435.9289246530451,436.177825834406,73130298
2020-03-26,482.52001953125,505.46484855839367,471.72645665988466,495.9158218559721,45744488
2020-03-27,482.2485046386719,501.12028476816795,473.46883885367635,495.5537978165559,41657940
2020-03-30,466.34100341796875,486.4120650431328,461.61175978687805,470.9345129685428,30229866
2020-03-31,504.0392761230469,511.3028464589629,474.2834251497074,486.0273678349432,44292810
2020-04-01,488.9690246582031,508.949545518227,473.01626817696416,507.8860284194778,41597459
2020-04-03,487.6112976074219,513.4072654960673,478.0396441857469,513.4072654960673,41367807
2020-04-07,545.833251953125,549.4084384341361,497.8165616486355,498.76694182427707,54373624
2020-04-08,539.52001953125,556.1969128198368,524.9702208868844,534.0214149241774,49880330
2020-04-09,552.1011962890625,557.9165841281309,539.9047058883083,549.4084473792166,33032857
2020-04-13,538.162353515625,549.8610412440022,534.0213919402253,544.8602392317588,23673784
2020-04-15,520.376708984375,559.3648038440886,517.2766671870489,541.7375606438253,35321842
2020-04-16,528.6133422851562,537.3930081245371,518.1818473604899,520.3767336102125,37455706
2020-04-17,553.9340209960938,556.6494273822273,539.7462612884905,550.3135798483142,33269335
2020-04-20,562.8947143554688,568.8684628546978,543.9776829872873,554.839126286204,36030932
2020-04-21,559.9757690429688,566.605742611514,526.7804651783023,547.5981991192003,61371628
2020-04-22,617.1115112304688,626.7510775487683,588.3286974008028,597.3798913982864,142683366
2020-04-23,620.4151611328125,627.1809587128768,612.4500822931666,618.808587063979,65464502
2020-04-24,641.2782592773438,676.555341782287,609.6895303585463,611.0245759943801,134986308
2020-04-27,647.0484008789062,667.5267541318436,643.9936138947464,648.9717584228996,58482901
2020-04-28,646.3243408203125,658.6791929271327,630.0321431652629,656.2127781920826,78453401
2020-04-29,645.7811889648438,657.8645722787061,642.6358925476922,653.9046901901551,37494672
2020-04-30,663.4537353515625,676.5553819367979,650.8046968153676,658.0003853739587,71345899
2020-05-04,649.514892578125,663.0011741618691,641.4819004402001,651.687181572159,53456868
2020-05-05,661.032470703125,669.3369910273,654.9455544522458,657.8872346831954,44903763
2020-05-06,661.0778198242188,672.0297743722305,654.1762571213991,662.5486298050877,40489094
2020-05-07,681.9860229492188,685.018212674228,653.9499442041878,658.4755409917269,50026966
2020-05-08,706.80908203125,715.0003755472135,695.6307928410419,699.2060400249745,84262770
2020-05-11,713.597412109375,730.8852136655241,711.5608875039509,715.0455644188393,67085063
2020-05-12,669.4500732421875,709.7732712021595,663.0011191482505,708.166636655742,100683202
2020-05-13,683.6536865234375,697.6104598656818,664.2603604048915,697.6104598656818,66430125
2020-05-14,656.01416015625,683.7678329441537,653.3187530175018,671.1130562392544,49266771
2020-05-15,666.7274169921875,670.062433169205,646.4889314098896,659.6919025855996,62152260
2020-05-18,658.2071533203125,677.0522277579986,652.38233959423,671.5700572417145,62796089
2020-05-19,643.6563720703125,667.7781249327003,641.0752195045646,665.6309105159974,42315854
2020-05-20,654.986328125,660.9939125089727,636.3924828721333,644.15896083955,55320985
2020-05-21,658.4356079101562,667.6639545404338,651.0117723346391,655.5802679441125,39167981
2020-05-22,654.0040893554688,666.0877749159583,651.6970028956663,663.2553344657939,37828973
2020-05-26,650.5777587890625,662.2959630510499,647.0371324787557,661.5878377889884,33216635
2020-05-27,660.4000244140625,664.2603945877499,645.0726775585742,653.7528309465173,35667956
2020-05-28,672.597900390625,676.0242719356069,661.9761425591569,664.7172277110939,40126278
2020-05-29,669.0116577148438,672.4837069676447,663.6436816630583,670.6562967240013,40022527
2020-06-01,694.5724487304688,702.7957647031332,674.2882854432949,676.1385345581565,39943702
2020-06-02,701.5850219726562,703.5495256505601,694.7779569126818,697.1536203226437,22153960
2020-06-03,704.3033447265625,712.6865323551947,700.5114308079089,705.8337894366358,25381289
2020-06-04,721.7321166992188,726.1635785592025,704.0063296795206,705.3768419146048,34202350
2020-06-05,722.6002197265625,739.1838854373801,718.9453990568862,728.6763213272454,33076685
2020-06-08,717.026611328125,739.3666340138549,714.9708125271114,739.3666340138549,31414953
2020-06-09,702.2474975585938,723.1941079815601,700.3515707770988,712.8235776021405,25857161
2020-06-10,718.2373046875,721.617998562994,703.572405325705,704.9657565573237,22132647
2020-06-11,702.498779296875,716.3184595062534,699.4378898509567,715.4276234622222,20385805
2020-06-12,725.8438720703125,727.7626377942208,683.9049715356493,685.2755443756889,38548899
2020-06-15,737.6077880859375,743.2727301072069,713.1891261647359,714.9708588545599,53107403
2020-06-16,739.0468139648438,753.1406210342087,724.2448212309713,750.6051459701873,51187003
2020-06-17,737.9732055664062,747.1558740358652,731.9199431418688,734.7295448427393,41782053
2020-06-18,756.4984741210938,760.6558097490578,733.5189036987828,734.1585123862366,40471557
2020-06-19,803.782470703125,817.2138295405621,759.2852602247307,762.9400200964249,105804173
2020-06-22,797.729248046875,824.2493842753797,792.6353382367175,810.1784160856645,60198705
2020-06-23,786.1937255859375,805.7697626061487,784.0008333840982,799.4880514817581,37962078
2020-06-24,789.3688354492188,809.8586084446346,781.9907383989353,793.0464947586835,51586221
2020-06-25,784.8231811523438,799.0312428546706,782.6074500197765,788.9805167773045,39679374
2020-06-26,795.6734008789062,800.4018287131339,784.4120342187816,789.8029096024858,30921913
2020-06-29,787.2216186523438,794.8053251837415,783.7495697037892,789.4601884521167,25621946
2020-06-30,778.5186767578125,795.3764074578573,774.6125685744371,793.5490576783093,30276420
2020-07-01,793.8231201171875,799.0312240567542,780.323183974433,785.7825756966009,28464103
2020-07-02,804.216552734375,807.5287301913665,792.6582201244219,796.2902019426724,28789533
2020-07-03,816.8026733398438,819.1326590486697,807.7113606920826,813.1021753308002,29434266
2020-07-06,845.9954833984375,848.8279239762205,818.7214835474555,824.6148740625467,47016185
2020-07-07,833.0437622070312,851.7289645822833,825.2088273870825,849.7416823116436,35189589
2020-07-08,821.4169311523438,838.2975007832089,817.7621107355332,833.3178457279555,26204095
2020-07-09,833.4091796875,838.3203180623569,816.0488737847388,826.4422426437393,36418942
2020-07-10,857.98779296875,860.9801658564195,833.4092011893486,835.3508660748258,43759967
2020-07-13,884.0054321289062,889.8074067945973,868.0156377851023,869.5460825379525,69608392
2020-07-14,875.7821044921875,887.0663097468808,862.21365156474,883.5485828316973,67331128
2020-07-15,842.4320068359375,904.0154596507004,821.4169402569494,885.3530968870142,139669773
2020-07-16,842.157958984375,853.8533242826361,828.0184135706473,843.802598015918,60961724
2020-07-17,873.36083984375,877.1526934673778,839.6909342697978,842.8889173228747,49726765
2020-07-20,877.10693359375,882.6348419285724,867.8557487036733,876.1475809957861,36592938
2020-07-21,900.7032470703125,903.1931047380285,884.6906750812296,885.8327988768286,42173371
2020-07-22,915.5281372070312,918.2692224097382,895.7464889505575,905.9342483671912,59771457
2020-07-23,940.1066284179688,950.1116161601393,909.7489011630657,915.5051979635025,58333751
2020-07-24,980.4692993164062,988.1672002219374,940.1065861347292,940.1979415353318,120597372
2020-07-27,985.0606689453125,1004.5225118314873,972.1318250033133,995.3855213543216,80304827
2020-07-28,994.8829956054688,1002.329669802115,982.5251827394244,985.0607182666723,55114422
2020-07-29,957.855224609375,997.212847623207,945.8857335309065,994.9743381788436,72663399
2020-07-30,963.4288330078125,977.5226396088681,946.5938809277195,958.9288543226655,72857444
2020-07-31,944.3553466796875,972.6343767740647,937.8224079097249,966.0100825967478,74958061
2020-08-03,917.8123168945312,939.741117730757,915.1168491757868,937.1370658341782,46715383
2020-08-04,982.5023193359375,989.9946710496043,913.8148962371314,923.111819324561,92041055
2020-08-05,971.4693603515625,1003.2432768024696,967.7460235053295,990.9083640439314,74549993
2020-08-06,974.9642944335938,990.3144799770668,962.949125014231,985.4261802593078,49322975
2020-08-07,980.6064453125,985.7917107770002,968.6141745753822,972.9998989318453,32984416
2020-08-10,968.4541625976562,989.0809680763907,963.0861867520588,986.3855607281405,26958997
2020-08-11,974.8272705078125,986.7967623366296,959.5456013753371,975.2841079654999,46828306
2020-08-12,971.9947509765625,979.9440005218376,962.4922782728697,968.9795392249898,30264617
2020-08-13,969.4592895507812,977.1571909977997,963.9542199736641,972.1775358515828,24830322
2020-08-14,965.6902465820312,985.4261557759763,954.4745580898084,969.687649725121,33224635
2020-08-17,955.4339599609375,961.6699329595751,945.7258774347375,961.6699329595751,30979066
2020-08-18,967.8602905273438,975.0556765350432,951.3223040089963,952.5329443656731,30547672
2020-08-19,973.7993774414062,984.0557140835648,969.1395264417607,978.1166456501179,34087543
2020-08-20,958.0379638671875,970.3044207859424,953.9034671920316,968.52268829747,22537845
2020-08-21,951.0938720703125,969.436430236031,948.8781409751813,967.6090200328175,25280895
2020-08-24,957.444091796875,961.4414949387268,945.9085989727291,955.4568096514904,32717218
2020-08-25,951.2080688476562,964.5481331563487,949.3349809369284,962.1267919730831,19388008
2020-08-26,976.4262084960938,981.2916692918142,935.1726571938023,952.5329635331813,59870421
